0.00133422	1.23433e-47	0.136674
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	1	-0.292975	1.97
1.23433e-47	1.91791e-76	0	4.46236	1.97
1.23433e-47	1.91791e-76	0	4.46236	1.97
1.23433e-47	1.91791e-76	0	4.46236	1.97
1.23433e-47	1.91791e-76	0	4.46236	1.97
1.23433e-47	1.91791e-76	1	1.72459	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	4.30548	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	0	0.624638	1.97
1.23433e-47	1.91791e-76	0	0.624638	1.97
1.23433e-47	1.91791e-76	1	0.624638	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.624638	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.624638	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.624638	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.624638	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.624638	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.624638	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	0.159558	1.97
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	-18.0276	20.9934
1.23433e-47	1.91791e-76	1	12.1812	19.8002
1.23433e-47	1.91791e-76	1	-12.6218	11.9259
1.23433e-47	1.91791e-76	1	6.68707	-15.7844
1.23433e-47	1.91791e-76	1	8.06603	-14.6428
1.23433e-47	1.91791e-76	1	10.2995	27.9413
1.23433e-47	1.91791e-76	1	8.10777	-7.95785
1.23433e-47	1.91791e-76	1	-28.4	-21.404
1.23433e-47	1.91791e-76	1	19.8074	-0.0179636
1.23433e-47	1.91791e-76	1	15.0214	1.06822
1.23433e-47	1.91791e-76	1	9.79653	-7.51916
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	-18.0276	20.9934
1.23433e-47	1.91791e-76	1	12.1812	19.8002
1.23433e-47	1.91791e-76	1	-12.6218	11.9259
1.23433e-47	1.91791e-76	1	6.68707	-15.7844
1.23433e-47	1.91791e-76	1	8.06603	-14.6428
1.23433e-47	1.91791e-76	1	10.2995	27.9413
1.23433e-47	1.91791e-76	1	8.10777	-7.95785
1.23433e-47	1.91791e-76	1	-28.4	-21.404
1.23433e-47	1.91791e-76	1	19.8074	-0.0179636
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	1	-18.0276	20.9934
1.23433e-47	1.91791e-76	1	-1.35476	9.40559
1.23433e-47	1.91791e-76	0	-14.5073	12.1509
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	0	0.000797789	-2.08527
1.23433e-47	1.91791e-76	0	0	0
1.23433e-47	1.91791e-76	0	0.000797789	-2.08527
